,caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn,Year,Month,Ground_Truth_Bull_and_Bear,Date,month_trend,ground_trend
177,19951026,-0.009235,-0.009284,-0.011222,-0.011292,4205240990.0,500,4244647000.0,500,576.72,-0.009872,1995,199510,1,1995-10-26,0,0
178,19951027,0.005189,0.005082,0.005871,0.005790999999999999,4233217630.0,500,4205240990.0,500,579.7,0.005167000000000001,1995,199510,1,1995-10-27,0,0
179,19951030,0.006106,0.005983,0.006455,0.006403,4258546590.0,500,4233217630.0,500,583.25,0.006124,1995,199510,1,1995-10-30,0,0
180,19951031,-0.003083,-0.003088,-0.003649,-0.00366,4245197640.0,500,4258546590.0,500,581.5,-0.003,1995,199510,1,1995-10-31,0,0
181,19951101,0.005007,0.004831,0.004941,0.004749000000000001,4265382040.0,500,4254112010.0,500,584.22,0.004678,1995,199511,1,1995-11-01,0,0
182,19951102,0.009584,0.009335,0.011825,0.011568,4305191610.0,500,4265382040.0,500,589.72,0.009414,1995,199511,1,1995-11-02,0,0
183,19951103,0.001847,0.001784,0.003451,0.003411,4321708380.0,500,4296160910.0,499,590.57,0.001441,1995,199511,1,1995-11-03,0,0
184,19951106,-0.003592,-0.00368,-0.000549,-0.000602,4305802680.0,500,4321708380.0,500,588.46,-0.003573,1995,199511,1,1995-11-06,0,0
185,19951107,-0.003488,-0.003533,-0.0021100000000000003,-0.002181,4290589410.0,500,4305802680.0,500,586.32,-0.003637,1995,199511,1,1995-11-07,0,0
186,19951108,0.009023,0.008792,0.006365999999999999,0.006125,4328314030.0,500,4290589410.0,500,591.71,0.009193000000000002,1995,199511,1,1995-11-08,0,0
187,19951109,0.0034,0.003098,0.001484,0.001396,4341723210.0,500,4328314030.0,500,593.26,0.00262,1995,199511,1,1995-11-09,0,0
188,19951110,-0.001302,-0.001351,-0.00118,-0.0012,4335856220.0,500,4341723210.0,500,592.72,-0.00091,1995,199511,1,1995-11-10,0,0
189,19951113,-0.00056,-0.000742,-0.000136,-0.000363,4332639330.0,500,4335856220.0,500,592.3,-0.000709,1995,199511,1,1995-11-13,0,0
190,19951114,-0.005195,-0.0053100000000000005,-0.00606,-0.006203,4309631850.0,500,4332639330.0,500,589.29,-0.005082,1995,199511,1,1995-11-14,0,0
191,19951115,0.008324,0.008056,0.004613,0.004411,4344348220.0,500,4309631850.0,500,593.96,0.007925,1995,199511,1,1995-11-15,0,0
192,19951116,0.00561,0.005533,0.005539,0.005358,4368387250.0,500,4344348220.0,500,597.34,0.005691,1995,199511,1,1995-11-16,0,0
193,19951117,0.004172,0.004162,0.005164,0.00514,4386570500.0,500,4368387250.0,500,600.07,0.00457,1995,199511,1,1995-11-17,0,0
194,19951120,-0.004816,-0.004969,-0.004855,-0.004927,4364773460.0,500,4386570500.0,500,596.85,-0.005365999999999999,1995,199511,1,1995-11-20,0,0
195,19951121,0.005562,0.005436,0.004447,0.004322,4388499490.0,500,4364773460.0,500,600.24,0.005679999999999999,1995,199511,1,1995-11-21,0,0
196,19951122,-0.002768,-0.002785,0.001977,0.00193,4376277050.0,500,4388499490.0,500,598.4,-0.003065,1995,199511,1,1995-11-22,0,0
197,19951124,0.002765,0.002731,0.003113,0.003061,4388230550.0,500,4376277050.0,500,599.97,0.002624,1995,199511,1,1995-11-24,0,0
198,19951127,0.0020050000000000003,0.002001,0.004413,0.004394,4395798450.0,500,4387018490.0,500,601.32,0.00225,1995,199511,1,1995-11-27,0,0
199,19951128,0.008476000000000001,0.008352,0.006372999999999999,0.006198,4432512160.0,500,4395798450.0,500,606.45,0.008531,1995,199511,1,1995-11-28,0,0
200,19951129,0.002591,0.002134,0.003354,0.002781,4441950240.0,500,4432512160.0,500,607.64,0.001962,1995,199511,1,1995-11-29,0,0
201,19951130,-0.003287,-0.003296,-0.001598,-0.001629,4434004940.0,500,4441950240.0,500,605.37,-0.003736,1995,199511,1,1995-11-30,0,0
202,19951201,0.002524,0.002507,0.003216,0.003171,4454258470.0,500,4437292250.0,500,606.98,0.00266,1995,199512,1,1995-12-01,0,0
203,19951204,0.011035,0.010972,0.008133,0.008037,4503130020.0,500,4454258470.0,500,613.68,0.011038,1995,199512,1,1995-12-04,0,0
204,19951205,0.006254,0.006166,0.006816,0.006683,4530896420.0,500,4503130020.0,500,617.68,0.006518,1995,199512,1,1995-12-05,0,0
205,19951206,0.004476,0.004231,0.0031030000000000003,0.002874,4550067430.0,500,4530896420.0,500,620.18,0.004047,1995,199512,1,1995-12-06,0,0
206,19951207,-0.0064150000000000006,-0.006456999999999999,-0.007391,-0.007449,4520688780.0,500,4550067430.0,500,616.17,-0.006466,1995,199512,1,1995-12-07,0,0
207,19951208,0.001977,0.00197,0.0016300000000000002,0.001615,4529594630.0,500,4520688780.0,500,617.48,0.0021260000000000003,1995,199512,1,1995-12-08,0,0
208,19951211,0.003377,0.003344,0.000948,0.000907,4544741140.0,500,4529594630.0,500,619.52,0.003304,1995,199512,1,1995-12-11,0,0
209,19951212,-0.001178,-0.001183,-0.003004,-0.003047,4539363630.0,500,4544741140.0,500,618.78,-0.001194,1995,199512,1,1995-12-12,0,0
210,19951213,0.004828,0.004391,0.003009,0.002657,4555458160.0,500,4534701120.0,500,621.69,0.004703,1995,199512,1,1995-12-13,0,0
211,19951214,-0.007467,-0.007539,-0.005490999999999999,-0.005599,4521112920.0,500,4555458160.0,500,616.92,-0.007673,1995,199512,1,1995-12-14,0,0
212,19951215,-0.001469,-0.001477,-0.001013,-0.001025,4514435920.0,500,4521112920.0,500,616.34,-0.00094,1995,199512,1,1995-12-15,0,0
213,19951218,-0.015174000000000003,-0.015263999999999996,-0.016663999999999998,-0.016818,4445527220.0,500,4514435920.0,500,606.81,-0.015462,1995,199512,1,1995-12-18,0,0
214,19951219,0.008768000000000001,0.008767,0.007566,0.007551,4484500930.0,500,4445527220.0,500,611.93,0.008438,1995,199512,1,1995-12-19,0,0
215,19951220,-0.009564,-0.00961,-0.004346,-0.004415,4440476670.0,500,4495303520.0,500,605.94,-0.009789,1995,199512,1,1995-12-20,0,0
216,19951221,0.006972,0.006934,0.008734,0.008701,4471265040.0,500,4440476670.0,500,610.49,0.007509,1995,199512,1,1995-12-21,0,0
217,19951222,0.002928,0.002919,0.002373,0.002343,4484316510.0,500,4471265040.0,500,611.95,0.002392,1995,199512,1,1995-12-22,0,0
218,19951226,0.003377,0.003369,0.001801,0.001783,4499423080.0,500,4484316510.0,500,614.3,0.00384,1995,199512,1,1995-12-26,0,0
219,19951227,0.000999,0.000456,7.8e-05,-0.000233,4503265280.0,500,4499423080.0,500,614.53,0.000374,1995,199512,1,1995-12-27,0,0
220,19951228,-0.0006129999999999999,-0.000644,6e-06,-4.4e-05,4509992220.0,500,4503265280.0,500,614.12,-0.000667,1995,199512,1,1995-12-28,0,0
221,19951229,0.002431,0.002403,0.005334,0.005301,4520478250.0,500,4509992220.0,500,615.93,0.002947,1995,199512,1,1995-12-29,0,0
222,19960102,0.00838,0.008378,0.009492,0.009489,4559866010.0,500,4521981420.0,500,620.73,0.007793,1996,199601,1,1996-01-02,0,0
223,19960103,0.000983,0.000798,0.002238,0.0021,4563504430.0,500,4559866010.0,500,621.32,0.00095,1996,199601,1,1996-01-03,0,0
224,19960104,-0.005748,-0.00576,-0.007726999999999999,-0.007744,4537219240.0,500,4563504430.0,500,617.7,-0.005826,1996,199601,1,1996-01-04,0,0
225,19960105,-0.0016530000000000002,-0.001654,-0.002251,-0.002255,4529714570.0,500,4537219240.0,500,616.72,-0.001587,1996,199601,1,1996-01-05,0,0
226,19960108,0.003135,0.0028420000000000003,0.003034,0.002836,4542586330.0,500,4529714570.0,500,618.46,0.002821,1996,199601,1,1996-01-08,0,0
227,19960109,-0.015715,-0.01581,-0.014963,-0.015006,4470770180.0,500,4542586330.0,500,609.45,-0.014568,1996,199601,1,1996-01-09,0,0
228,19960110,-0.016617,-0.0167,-0.015675,-0.015752000000000002,4396049400.0,500,4470770180.0,500,598.48,-0.018000000000000002,1996,199601,1,1996-01-10,0,0
229,19960111,0.0072159999999999985,0.00718,0.00635,0.006292,4433588170.0,500,4396049400.0,500,602.69,0.007034,1996,199601,1,1996-01-11,0,0
230,19960112,-0.001274,-0.001276,-0.001878,-0.001881,4427930190.0,500,4433588170.0,500,601.81,-0.00146,1996,199601,1,1996-01-12,0,0
231,19960115,-0.003527,-0.003527,-0.0032890000000000003,-0.0032890000000000003,4412313870.0,500,4427930190.0,500,599.82,-0.003307,1996,199601,1,1996-01-15,0,0
232,19960116,0.014193,0.014131,0.007951,0.007628,4474666330.0,500,4412313870.0,500,608.44,0.014371,1996,199601,1,1996-01-16,0,0
233,19960117,-0.00315,-0.003243,-0.001117,-0.001187,4460157180.0,500,4474666330.0,500,606.37,-0.0034020000000000005,1996,199601,1,1996-01-17,0,0
234,19960118,0.003639,0.003544,0.002495,0.002405,4475964340.0,500,4460157180.0,500,608.24,0.003084,1996,199601,1,1996-01-18,0,0
235,19960119,0.005399,0.005396,0.004178,0.00417,4500116600.0,500,4475964340.0,500,611.83,0.005902,1996,199601,1,1996-01-19,0,0
236,19960122,0.002791,0.002791,0.006806,0.006806,4514485970.0,500,4501922020.0,500,613.4,0.002566,1996,199601,1,1996-01-22,0,0
237,19960123,-0.0005480000000000001,-0.000563,0.001127,0.001114,4511945320.0,500,4514485970.0,500,612.79,-0.000994,1996,199601,1,1996-01-23,0,0
238,19960124,0.01139,0.011349,0.009849,0.009781,4562910240.0,500,4511945320.0,500,619.96,0.011701,1996,199601,1,1996-01-24,0,0
239,19960125,-0.004476,-0.00448,-0.0031550000000000003,-0.003164,4542467850.0,500,4562910240.0,500,617.03,-0.004726,1996,199601,1,1996-01-25,0,0
240,19960126,0.007331,0.007331,0.004259000000000001,0.004259000000000001,4575745540.0,500,4542467850.0,500,621.62,0.007439,1996,199601,1,1996-01-26,0,0
241,19960129,0.004334,0.004115,0.00454,0.004417,4594573780.0,500,4575745540.0,500,624.22,0.004183,1996,199601,1,1996-01-29,0,0
242,19960130,0.009718,0.009687,0.009096,0.009069,4642399560.0,500,4594573780.0,500,630.15,0.0095,1996,199601,1,1996-01-30,0,0
243,19960131,0.009294,0.009121,0.011078,0.010914,4690897410.0,500,4642399560.0,500,636.02,0.009315,1996,199601,1,1996-01-31,0,0
244,19960201,0.004192,0.004,0.005299,0.005146,4709658750.0,500,4690897410.0,500,638.46,0.003836,1996,199602,1,1996-02-01,0,0
245,19960202,-0.004183,-0.004242,-0.0030280000000000003,-0.003073,4689681780.0,500,4709658750.0,500,635.85,-0.0040880000000000005,1996,199602,1,1996-02-02,0,0
246,19960205,0.008804000000000001,0.008731000000000001,0.006938,0.006911,4730629550.0,500,4689681780.0,500,641.43,0.008776,1996,199602,1,1996-02-05,0,0
247,19960206,0.007666,0.0076409999999999985,0.007686,0.007626000000000002,4766773970.0,500,4730629550.0,500,646.33,0.007639,1996,199602,1,1996-02-06,0,0
248,19960207,0.005973,0.005803,0.003753,0.003617,4794437780.0,500,4766773970.0,500,649.93,0.00557,1996,199602,1,1996-02-07,0,0
249,19960208,0.009368,0.009144,0.009795,0.009738,4838278270.0,500,4794437780.0,500,656.07,0.009447,1996,199602,1,1996-02-08,0,0
250,19960209,0.0005110000000000001,0.000453,0.000553,0.000491,4840471300.0,500,4838278270.0,500,656.37,0.0004570000000000001,1996,199602,1,1996-02-09,0,0
251,19960212,0.007644,0.007584,0.006747,0.006648,4866347220.0,500,4829718040.0,500,661.45,0.00774,1996,199602,1,1996-02-12,0,0
252,19960213,-0.000878,-0.001147,-0.000983,-0.001172,4860763480.0,500,4866347220.0,500,660.51,-0.0014210000000000002,1996,199602,1,1996-02-13,0,0
253,19960214,-0.007436,-0.007564,-0.005316,-0.005476,4823994840.0,500,4860763480.0,500,655.58,-0.007464,1996,199602,1,1996-02-14,0,0
254,19960215,-0.005692,-0.005877,-0.003467,-0.003666,4795637540.0,500,4823994840.0,500,651.32,-0.006498,1996,199602,1,1996-02-15,0,0
255,19960216,-0.004957,-0.005087,-0.003403,-0.003483,4771245800.0,500,4795637540.0,500,647.98,-0.005128,1996,199602,1,1996-02-16,0,0
256,19960220,-0.011223,-0.011239,-0.010799,-0.010825,4717623600.0,500,4771245800.0,500,640.65,-0.011312,1996,199602,1,1996-02-20,0,0
257,19960221,0.011512,0.011333,0.010605,0.010396,4771088210.0,500,4717623600.0,500,648.1,0.011629,1996,199602,1,1996-02-21,0,0
258,19960222,0.01643,0.016388999999999997,0.014524,0.014439,4849279510.0,500,4771088210.0,500,658.86,0.016602000000000002,1996,199602,1,1996-02-22,0,0
259,19960223,0.0004980000000000001,0.0004730000000000001,-0.000962,-0.000996,4851571210.0,500,4849279510.0,500,659.08,0.000334,1996,199602,1,1996-02-23,0,0
260,19960226,-0.012957,-0.01297,-0.01037,-0.010401,4788647060.0,500,4851571210.0,500,650.46,-0.013079,1996,199602,1,1996-02-26,0,0
261,19960227,-0.004778,-0.0048850000000000005,-0.004587,-0.004712,4765253020.0,500,4788647060.0,500,647.24,-0.00495,1996,199602,1,1996-02-27,0,0
262,19960228,-0.003914,-0.004222999999999999,-0.0031100000000000004,-0.003557,4745129540.0,500,4765253020.0,500,644.75,-0.003847,1996,199602,1,1996-02-28,0,0
263,19960229,-0.006285,-0.006368,-0.006398,-0.006546,4734938920.0,500,4745129540.0,500,640.43,-0.0067,1996,199602,1,1996-02-29,0,0
264,19960301,0.005454,0.005432,0.005554,0.005497999999999999,4760658410.0,500,4734938920.0,500,644.37,0.006152,1996,199603,1,1996-03-01,0,0
265,19960304,0.010476,0.010305,0.011027,0.010994,4809717280.0,500,4760658410.0,500,650.81,0.009994,1996,199603,1,1996-03-04,0,0
266,19960305,0.008001000000000001,0.0079,0.0046240000000000005,0.004466,4847715750.0,500,4809717280.0,500,655.79,0.007652,1996,199603,1,1996-03-05,0,0
267,19960306,-0.005618,-0.005917,-0.00284,-0.003136,4819030520.0,500,4847715750.0,500,652.0,-0.005779,1996,199603,0,1996-03-06,0,0
268,19960307,0.002588,0.002518,0.00244,0.002302,4831166260.0,500,4819030520.0,500,653.65,0.002531,1996,199603,0,1996-03-07,0,0
269,19960308,-0.030382,-0.030383,-0.028463,-0.028468,4687276950.0,500,4836911560.0,500,633.5,-0.030827,1996,199603,0,1996-03-08,0,0
270,19960311,0.010068,0.010019,0.011432,0.011389,4734239920.0,500,4687276950.0,500,640.02,0.010292,1996,199603,0,1996-03-11,0,0
271,19960312,-0.004777,-0.004785,-0.003292,-0.0033420000000000004,4711588860.0,500,4734239920.0,500,637.09,-0.0045780000000000005,1996,199603,0,1996-03-12,0,0
272,19960313,0.0032700000000000003,0.0028,0.007219,0.00691,4726811200.0,500,4713612240.0,500,638.55,0.002292,1996,199603,0,1996-03-13,0,0
273,19960314,0.003638,0.003623,0.005902,0.005839,4743934230.0,500,4726811200.0,500,640.87,0.003633,1996,199603,0,1996-03-14,0,0
274,19960315,0.001101,0.001066,-8.9e-05,-0.000114,4748993210.0,500,4743934230.0,500,641.43,0.000874,1996,199603,0,1996-03-15,0,0
275,19960318,0.017223,0.017175,0.016362,0.016322,4830555920.0,500,4748993210.0,500,652.65,0.017491999999999997,1996,199603,0,1996-03-18,0,0
276,19960319,-0.001361,-0.001385,-6.1e-05,-9.8e-05,4823864990.0,500,4830555920.0,500,651.69,-0.001471,1996,199603,0,1996-03-19,0,0
277,19960320,-0.002742,-0.002754,-0.004394,-0.004437,4810580760.0,500,4823864990.0,500,649.98,-0.002624,1996,199603,0,1996-03-20,0,0
278,19960321,-0.0012,-0.001261,-0.001003,-0.001056,4804514620.0,500,4810580760.0,500,649.19,-0.001215,1996,199603,0,1996-03-21,0,0
279,19960322,0.002299,0.0022960000000000003,0.003408,0.003403,4815547260.0,500,4804514620.0,500,650.62,0.002203,1996,199603,0,1996-03-22,0,0
280,19960325,-0.00095,-0.00095,-0.001599,-0.001599,4810972870.0,500,4815547260.0,500,650.04,-0.000891,1996,199603,0,1996-03-25,0,0
281,19960326,0.0044210000000000005,0.0044210000000000005,0.002111,0.002111,4832243670.0,500,4810972870.0,500,652.97,0.004507,1996,199603,0,1996-03-26,0,0
282,19960327,-0.006006,-0.006314999999999999,-0.00285,-0.003075,4801419720.0,500,4832243670.0,500,648.91,-0.006218,1996,199603,0,1996-03-27,0,0
283,19960328,0.000111,9.4e-05,-0.001268,-0.001314,4806101850.0,500,4805649040.0,500,648.94,4.6e-05,1996,199603,0,1996-03-28,0,0
284,19960329,-0.005377000000000001,-0.005377000000000001,-0.00419,-0.00419,4780433960.0,500,4806101850.0,500,645.5,-0.005301,1996,199603,0,1996-03-29,0,0
285,19960401,0.012819,0.01281,0.009086,0.009075,4840993980.0,500,4766388140.0,500,653.73,0.01275,1996,199604,0,1996-04-01,0,0
286,19960402,0.002339,0.002127,0.000211,5.3e-05,4851291770.0,500,4840993980.0,500,655.26,0.00234,1996,199604,0,1996-04-02,0,0
287,19960403,0.001097,0.00108,0.002728,0.002707,4856523620.0,500,4851291770.0,500,655.88,0.000946,1996,199604,0,1996-04-03,0,0
288,19960404,-0.000145,-0.000221,0.001641,0.001597,4855450860.0,500,4856523620.0,500,655.86,-3e-05,1996,199604,1,1996-04-04,0,0
289,19960408,-0.017263,-0.017618,-0.016168000000000002,-0.016419,4769906520.0,500,4855450860.0,500,644.24,-0.017717,1996,199604,1,1996-04-08,0,0
290,19960409,-0.0035280000000000008,-0.003545000000000001,0.00196,0.001922,4756400030.0,500,4769906520.0,500,642.19,-0.003182,1996,199604,1,1996-04-09,0,0
291,19960410,-0.013601,-0.013636,-0.010377,-0.01043,4691543820.0,500,4756400030.0,500,633.5,-0.013532,1996,199604,1,1996-04-10,0,0
292,19960411,-0.003723,-0.003818,-0.0040420000000000005,-0.004142,4673631550.0,500,4691543820.0,500,631.18,-0.003662,1996,199604,1,1996-04-11,0,0
293,19960412,0.009004,0.009004,0.006753,0.006753,4715712270.0,500,4673631550.0,500,636.71,0.008761,1996,199604,1,1996-04-12,0,0
294,19960415,0.00893,0.00893,0.009956,0.009956,4757823450.0,500,4715712270.0,500,642.49,0.009078,1996,199604,1,1996-04-15,0,0
295,19960416,0.004121,0.004121,0.004935,0.004935,4777428810.0,500,4757823450.0,500,645.0,0.003907,1996,199604,1,1996-04-16,0,0
296,19960417,-0.005103,-0.0052380000000000005,-0.003732,-0.003832,4752406030.0,500,4777428810.0,500,641.61,-0.005256,1996,199604,1,1996-04-17,0,0
297,19960418,0.003631,0.003595,0.003785,0.003731,4769488600.0,500,4752406030.0,500,643.61,0.003117,1996,199604,1,1996-04-18,0,0
298,19960419,0.001873,0.001873,0.002686,0.002686,4778419540.0,500,4769488600.0,500,645.07,0.002268,1996,199604,1,1996-04-19,0,0
299,19960422,0.004792,0.004792,0.004148,0.004148,4801317270.0,500,4778419540.0,500,647.89,0.004372,1996,199604,1,1996-04-22,0,0
300,19960423,0.005456,0.005442,0.008026,0.008013,4824490270.0,500,4798379850.0,500,651.58,0.005695,1996,199604,1,1996-04-23,0,0
301,19960424,-0.002038,-0.002075,-0.0002220000000000001,-0.000293,4814479800.0,500,4824490270.0,500,650.17,-0.002164,1996,199604,1,1996-04-24,0,0
302,19960425,0.004416,0.004408,0.005576,0.005553,4835704330.0,500,4814479800.0,500,652.87,0.004153,1996,199604,1,1996-04-25,0,0
303,19960426,0.000985,0.000866,0.000644,0.0005650000000000001,4840583870.0,500,4835704330.0,500,653.46,0.000904,1996,199604,1,1996-04-26,0,0
304,19960429,0.00095,0.000918,0.000739,0.0007099999999999999,4857372420.0,500,4840583870.0,500,654.16,0.001071,1996,199604,1,1996-04-29,0,0
305,19960430,0.000273,0.000188,0.000468,0.000435,4856102560.0,500,4857372420.0,500,654.17,1.5e-05,1996,199604,1,1996-04-30,0,0
306,19960501,0.000982,0.0008449999999999999,0.001049,0.000933,4860207690.0,500,4856102560.0,500,654.58,0.000627,1996,199605,1,1996-05-01,0,0
307,19960502,-0.017008000000000002,-0.017168,-0.014375,-0.014588999999999996,4776768810.0,500,4860207690.0,500,643.38,-0.01711,1996,199605,1,1996-05-02,0,0
308,19960503,-0.0026850000000000003,-0.002729,-0.002443,-0.002462,4766448620.0,500,4776768810.0,500,641.63,-0.00272,1996,199605,1,1996-05-03,0,0
309,19960506,-0.0014869999999999998,-0.001576,-0.000302,-0.000364,4758938930.0,500,4766448620.0,500,640.81,-0.0012779999999999998,1996,199605,1,1996-05-06,0,0
310,19960507,-0.003897,-0.003924,-0.004096,-0.004118,4740265200.0,500,4758938930.0,500,638.26,-0.003979,1996,199605,1,1996-05-07,0,0
311,19960508,0.010367,0.010097,0.006745999999999999,0.006525,4788128990.0,500,4740265200.0,500,644.77,0.0102,1996,199605,1,1996-05-08,0,0
312,19960509,0.001136,0.000859,0.001847,0.00179,4791094750.0,500,4788128990.0,500,645.44,0.001039,1996,199605,1,1996-05-09,0,0
313,19960510,0.010638,0.010533,0.009105,0.009014,4841566980.0,500,4791094750.0,500,652.09,0.010303,1996,199605,1,1996-05-10,0,0
314,19960513,0.014321,0.014134,0.013482,0.013288,4909998780.0,500,4841566980.0,500,661.51,0.014446,1996,199605,1,1996-05-13,0,0
315,19960514,0.006462999999999999,0.00628,0.005076,0.004921,4940831660.0,500,4909998780.0,500,665.6,0.006183,1996,199605,1,1996-05-14,0,0
316,19960515,-0.00034,-0.000491,0.0008349999999999999,0.000659,4938405640.0,500,4940831660.0,500,665.42,-0.00027,1996,199605,1,1996-05-15,0,0
317,19960516,-0.000451,-0.00056,-0.001713,-0.00185,4935638330.0,500,4938405640.0,500,664.85,-0.000857,1996,199605,1,1996-05-16,0,0
318,19960517,0.00614,0.00594,0.004007999999999999,0.003944,4964955160.0,500,4935638330.0,500,668.91,0.006107,1996,199605,1,1996-05-17,0,0
319,19960520,0.006501000000000001,0.006403,0.00323,0.003203,4996747990.0,500,4964955160.0,500,673.15,0.006339,1996,199605,1,1996-05-20,0,0
320,19960521,-0.000476,-0.0004860000000000001,0.000299,0.000269,4994319310.0,500,4996747990.0,500,672.76,-0.000579,1996,199605,1,1996-05-21,0,0
321,19960522,0.008314,0.008173,0.007423999999999998,0.007251,5035140290.0,500,4994319310.0,500,678.42,0.008413,1996,199605,1,1996-05-22,0,0
322,19960523,-0.003141,-0.003166,-0.004843,-0.004921,5019199020.0,500,5035140290.0,500,676.0,-0.0035670000000000007,1996,199605,1,1996-05-23,0,0
323,19960524,0.003537,0.003522,0.003006,0.002972,5036876330.0,500,5019199020.0,500,678.51,0.003713,1996,199605,1,1996-05-24,0,0
324,19960528,-0.008858,-0.008864,-0.009818,-0.009834,4992228700.0,500,5036876330.0,500,672.23,-0.009256,1996,199605,1,1996-05-28,0,0
325,19960529,-0.006479,-0.006732999999999999,-0.006788,-0.0071540000000000015,4958614720.0,500,4992228700.0,500,667.93,-0.006397,1996,199605,1,1996-05-29,0,0
326,19960530,0.005907,0.005736,0.006351,0.006067,4987055460.0,500,4958614720.0,500,671.7,0.005644,1996,199605,1,1996-05-30,0,0
327,19960531,-0.003856,-0.003909,-0.003405,-0.003487,4969866370.0,500,4986058400.0,500,669.12,-0.003841,1996,199605,1,1996-05-31,0,0
